"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Selamat pagi sahabat. Semoga selalu dalam keadaan baik. Selamat beraktivitas membangun negeri tercinta.","None","None","None","None","None","None","None","Selamat pagi sahabat. Semoga selalu dalam keadaan baik. Selamat beraktivitas membangun negeri tercinta.","","None","",13576,"None","None","None","2019-04-02 02:02","None","None","None","None","None",1228,"","1112898087565946880","","positive",2575,"Prabowo Subianto","prabowo"
"None","None","Kalau sudah malam seperti ini, kopi diumpetin sama asisten saya. Biar gak begadang mulu katanya.","None","None","None","None","None","None","None","Kalau sudah malam seperti ini, kopi diumpetin sama asisten saya. Biar gak begadang mulu katanya.","","None","945899333928357888",1240,"None","None","None","2019-03-25 14:28","None","None","None","None","None",237,"Rangga_Wijaya89","1110186816328486915","","neutral",244,"Prabowo Subianto","prabowo"
"None","None","Insya Allah, pengabdian kita, ibadah kita.","None","None","None","None","None","None","None","Insya Allah, pengabdian kita, ibadah kita.","","None","1098168435702288388",569,"None","None","None","2019-03-25 14:26","None","None","None","None","None",41,"Wa2n_Bonek","1110186098334920704","","positive",128,"Prabowo Subianto","prabowo"
"None","None","Hahahaha. Fotonya itu loh. Salah satu sifat orang Indonesia adalah pantang menyerah. Walau di semprit tetap cari cara untuk memberikan dukungan.","None","None","None","None","None","None","None","Hahahaha. Fotonya itu loh. Salah satu sifat orang Indonesia adalah pantang menyerah. Walau di semprit tetap cari cara untuk memberikan dukungan.","","None","1087289569538535425",441,"None","None","None","2019-03-25 14:22","None","None","None","None","None",37,"Hirman08","1110185305703763969","","positive",53,"Prabowo Subianto","prabowo"
"None","None","Terima kasih Papua. Terima kasih rakyat Merauke semoga kita bertemu lagi keadaan yang lebih baik lagi. Dikeadaan Indonesia Adil dan Makmur.","None","None","None","None","None","None","None","Terima kasih Papua. Terima kasih rakyat Merauke semoga kita bertemu lagi keadaan yang lebih baik lagi. Dikeadaan Indonesia Adil dan Makmur.","","None","",13430,"None","None","None","2019-03-25 14:17","None","None","None","None","None",766,"","1110184034728992774","","positive",3650,"Prabowo Subianto","prabowo"
"None","None","Alhamdulillah, Allah SWT masih mempertemukan saya dengan sahabat-sahabat lama saya dalam keadaan baik. Seperti Bapak John Gluba Gebze, kecintaan dan kesetiannya kepada Republik Indonesia tak pernah saya ragukan.","None","None","None","None","None","None","None","Alhamdulillah, Allah SWT masih mempertemukan saya dengan sahabat-sahabat lama saya dalam keadaan baik. Seperti Bapak John Gluba Gebze, kecintaan dan kesetiannya kepada Republik Indonesia tak pernah saya ragukan.","","None","",13924,"None","None","None","2019-03-25 14:13","None","None","None","None","None",641,"","1110183011159465989","","positive",3452,"Prabowo Subianto","prabowo"
"None","None","Tanah Papua memang selalu penuh kehangatan. Kunjungan ke Merauke lebih terasa pulang kampung dari pada kampanye.","None","None","None","None","None","None","None","Tanah Papua memang selalu penuh kehangatan. Kunjungan ke Merauke lebih terasa pulang kampung dari pada kampanye.","","None","",16224,"None","None","None","2019-03-25 14:06","None","None","None","None","None",793,"","1110181072552103937","","positive",3968,"Prabowo Subianto","prabowo"
"None","None","Innalillaahi wa’innailaihiraaji’un. Turut berbelasungkawa atas berpulangnya Ibunda Ustadz Abdul Somad, Hajjah Rohana binti Nuruddin. Mari kita doakan semoga diterima amal ibadahnya, diampuni segala salah dan khilafnya, diberikan tempat terbaik di sisi Allah SWT. Aamiin.","None","None","None","None","None","None","None","Innalillaahi wa’innailaihiraaji’un. Turut berbelasungkawa atas berpulangnya Ibunda Ustadz Abdul Somad, Hajjah Rohana binti Nuruddin. Mari kita doakan semoga diterima amal ibadahnya, diampuni segala salah dan khilafnya, diberikan tempat terbaik di sisi Allah SWT. Aamiin.","","None","",25743,"None","None","None","2019-03-18 08:25","None","None","None","None","None",1826,"","1107558540221124608","","neutral",6411,"Prabowo Subianto","prabowo"
"None","None","Semoga Allah Subhanahu Wa Ta’ala mengampuni segala dosa para korban dan menjadikannya mati syahid. Aamiin.","None","None","None","None","None","None","None","Semoga Allah Subhanahu Wa Ta’ala mengampuni segala dosa para korban dan menjadikannya mati syahid. Aamiin.","","None","",11088,"None","None","None","2019-03-15 12:00","None","None","None","None","None",958,"","1106525650184273920","","negative",2358,"Prabowo Subianto","prabowo"
"None","None","Innalillaahi wa’innailaihiraajiun. Saya dan keluarga besar @Gerindra turut berduka cita dan berbela sungkawa sedalam-dalamnya kepada para keluarga korban dan rakyat Selandia Baru atas kejadian biadab yang terjadi di masjid kota Christchurch.","None","None","None","None","None","None","None","Innalillaahi wa’innailaihiraajiun. Saya dan keluarga besar @Gerindra turut berduka cita dan berbela sungkawa sedalam-dalamnya kepada para keluarga korban dan rakyat Selandia Baru atas kejadian biadab yang terjadi di masjid kota Christchurch.","Gerindra","None","",19373,"None","None","None","2019-03-15 11:57","None","None","None","None","None",645,"","1106524851362099203","","negative",5369,"Prabowo Subianto","prabowo"
"None","None","Di pantai Panjang, Bengkulu, Bumi Raflesia. Terima kasih! Jaga TPS kalian masing-masing, jangan sampai demokrasi kita diakali.","None","None","None","None","None","None","None","Di pantai Panjang, Bengkulu, Bumi Raflesia. Terima kasih! Jaga TPS kalian masing-masing, jangan sampai demokrasi kita diakali.","","None","",14193,"None","None","None","2019-03-14 10:07","None","None","None","None","None",1138,"","1106134680955305984","","positive",3906,"Prabowo Subianto","prabowo"
"None","None","Terima kasih rakyat Jambi. Insya Allah kita akan berjumpa lagi di masa yang lebih baik. Merdeka!","None","None","None","None","None","None","None","Terima kasih rakyat Jambi. Insya Allah kita akan berjumpa lagi di masa yang lebih baik. Merdeka!","","None","",15949,"None","None","None","2019-03-14 07:23","None","None","None","None","None",892,"","1106093352246697984","","positive",3298,"Prabowo Subianto","prabowo"
"None","None","Apa kabar kang?","None","None","None","None","None","None","None","Apa kabar kang?","","None","170171658",96,"None","None","None","2019-03-14 01:45","None","None","None","None","None",23,"herry_zudianto","1106008454102048769","","neutral",2,"Prabowo Subianto","prabowo"
"None","None","Pantes pagi ini saya lihat ada staff saya yang bahagia sekali dan ada diam saja mereka diskusi mengenai bola.","None","None","None","None","None","None","None","Pantes pagi ini saya lihat ada staff saya yang bahagia sekali dan ada diam saja mereka diskusi mengenai bola.","","None","806498472534736896",98,"None","None","None","2019-03-14 01:45","None","None","None","None","None",7,"The_guardi","1106008308681367557","","positive",4,"Prabowo Subianto","prabowo"
"None","None","Terima kasih bung @RmHartokopoerbo terus bergerak untuk Indonesia yang adil dan makmur.","None","None","None","None","None","None","None","Terima kasih bung @RmHartokopoerbo terus bergerak untuk Indonesia yang adil dan makmur.","RmHartokopoerbo","None","",2183,"None","None","None","2019-03-14 01:42","None","None","None","None","None",141,"","1106007600452136960","","positive",281,"Prabowo Subianto","prabowo"
"None","None","Terima kasih. Balihonya luar biasa.","None","None","None","None","None","None","None","Terima kasih. Balihonya luar biasa.","","None","",7461,"None","None","None","2019-03-14 01:41","None","None","None","None","None",382,"","1106007335720247297","","positive",1492,"Prabowo Subianto","prabowo"
"None","None","Saya terakhir ke Jepara bertemu dengan para petani dan diajak berkunjung ke tempat tinggal RA Kartini.","None","None","None","None","None","None","None","Saya terakhir ke Jepara bertemu dengan para petani dan diajak berkunjung ke tempat tinggal RA Kartini.","","None","",3667,"None","None","None","2019-03-14 01:37","None","None","None","None","None",246,"","1106006480757506048","","neutral",561,"Prabowo Subianto","prabowo"
"None","None","Insya Allah sedang persiapan menuju Jambi. Semoga lancar.","None","None","None","None","None","None","None","Insya Allah sedang persiapan menuju Jambi. Semoga lancar.","","None","1096239423706980352 2338638961",700,"None","None","None","2019-03-14 01:36","None","None","None","None","None",137,"SLR5300 RajaPurwa","1106006045627834371","","neutral",150,"Prabowo Subianto","prabowo"
"None","None","Insya Allah.","None","None","None","None","None","None","None","Insya Allah.","","None","",4040,"None","None","None","2019-03-14 01:32","None","None","None","None","None",217,"","1106005168712122369","","neutral",679,"Prabowo Subianto","prabowo"
"None","None","Salam untuk sahabat di Manokwari.","None","None","None","None","None","None","None","Salam untuk sahabat di Manokwari.","","None","254880867",91,"None","None","None","2019-03-14 01:31","None","None","None","None","None",7,"julyafternoon","1106004918186369024","","neutral",6,"Prabowo Subianto","prabowo"
"None","None","Kemerdekaan bangsa kita bukan pemberian tetapi hasil perjuangan dan pengorbanan leluhur kita. Mari kita isi kemerdekaan ini dengan karya-karya anak bangsa yang bermanfaat bagi rakyat banyak. Selamat pagi sahabat twitter. Selamat beraktivitas.","None","None","None","None","None","None","None","Kemerdekaan bangsa kita bukan pemberian tetapi hasil perjuangan dan pengorbanan leluhur kita. Mari kita isi kemerdekaan ini dengan karya-karya anak bangsa yang bermanfaat bagi rakyat banyak. Selamat pagi sahabat twitter. Selamat beraktivitas.","","None","",14207,"None","None","None","2019-03-14 01:20","None","None","None","None","None",1393,"","1106002061252923392","","positive",3506,"Prabowo Subianto","prabowo"
"None","None","Hahahahaha bisa aja. Saya follow.","None","None","None","None","None","None","None","Hahahahaha bisa aja. Saya follow.","","None","",5352,"None","None","None","2019-03-10 03:28","None","None","None","None","None",915,"","1104584703611351041","","neutral",761,"Prabowo Subianto","prabowo"
"None","None","Ngopi hukumnya wajib. Ditemani singkong rebus, sempurna.","None","None","None","None","None","None","None","Ngopi hukumnya wajib. Ditemani singkong rebus, sempurna.","","None","806498472534736896",614,"None","None","None","2019-03-10 03:14","None","None","None","None","None",126,"The_guardi","1104581147021926401","","positive",107,"Prabowo Subianto","prabowo"
"None","None","Kita meyakini bersama bahwa demokrasi adalah sistem politik yang mampu memberikan kesejahteraan bagi seluruh rakyat. Jangan rusak demokrasi kita.","None","None","None","None","None","None","None","Kita meyakini bersama bahwa demokrasi adalah sistem politik yang mampu memberikan kesejahteraan bagi seluruh rakyat. Jangan rusak demokrasi kita.","","None","",8068,"None","None","None","2019-03-10 02:18","None","None","None","None","None",906,"","1104567288588468224","","neutral",2088,"Prabowo Subianto","prabowo"
"None","None","Menikmati pagi yang berawan di kota Bandung. Selamat pagi sahabat.","None","None","None","None","None","None","None","Menikmati pagi yang berawan di kota Bandung. Selamat pagi sahabat.","","None","",12547,"None","None","None","2019-03-10 02:14","None","None","None","None","None",1277,"","1104566171943108608","","neutral",1811,"Prabowo Subianto","prabowo"
"None","None","Sudah yaa","None","None","None","None","None","None","None","Sudah yaa","","None","50682651 899319611354632192",495,"None","None","None","2019-03-09 03:24","None","None","None","None","None",309,"zarazettirazr CakKhum","1104221298341830660","","neutral",71,"Prabowo Subianto","prabowo"
"None","None","Mengisi perjalanan Bandung - Garut dengan membaca lini masa. Bagi saya membaca lini masa sangat penting karena bisa mendengar aspirasi langsung.","None","None","None","None","None","None","None","Mengisi perjalanan Bandung - Garut dengan membaca lini masa. Bagi saya membaca lini masa sangat penting karena bisa mendengar aspirasi langsung.","","None","899319611354632192",1419,"None","None","None","2019-03-09 03:17","None","None","None","None","None",164,"CakKhum","1104219635837100033","","positive",307,"Prabowo Subianto","prabowo"
"None","None","Bergerak untuk Indonesia adil dan makmur.","None","None","None","None","None","None","None","Bergerak untuk Indonesia adil dan makmur.","","None","",6018,"None","None","None","2019-03-09 02:01","None","None","None","None","None",327,"","1104200548851437568","","positive",1481,"Prabowo Subianto","prabowo"
"None","None","Refleks aja terbawa suasana yang sangat bersemangat. Wajar lah.","None","None","None","None","None","None","None","Refleks aja terbawa suasana yang sangat bersemangat. Wajar lah.","","None","",4478,"None","None","None","2019-03-09 01:17","None","None","None","None","None",350,"","1104189305981886467","","positive",780,"Prabowo Subianto","prabowo"
"None","None","Terima kasih! Salam untuk keluarga.","None","None","None","None","None","None","None","Terima kasih! Salam untuk keluarga.","","None","",1383,"None","None","None","2019-03-09 01:12","None","None","None","None","None",107,"","1104188172840271872","","positive",169,"Prabowo Subianto","prabowo"
"None","None","Secangkir kopi sebagai awalan.","None","None","None","None","None","None","None","Secangkir kopi sebagai awalan.","","None","",4975,"None","None","None","2019-03-09 01:11","None","None","None","None","None",443,"","1104187945047584768","","neutral",960,"Prabowo Subianto","prabowo"
"None","None","Terima kasih atas sambutan yang luar biasa dari sahabat di Bandung. Selalu ingat pergerakan kita adalah untuk masa depan bangsa, Indonesia adil dan makmur.","None","None","None","None","None","None","None","Terima kasih atas sambutan yang luar biasa dari sahabat di Bandung. Selalu ingat pergerakan kita adalah untuk masa depan bangsa, Indonesia adil dan makmur.","","None","",11464,"None","None","None","2019-03-09 01:06","None","None","None","None","None",693,"","1104186652618944513","","positive",3043,"Prabowo Subianto","prabowo"
"None","None","Selamat pagi sahabat yang selalu bergerak untuk Indonesia Adil dan Makmur.","None","None","None","None","None","None","None","Selamat pagi sahabat yang selalu bergerak untuk Indonesia Adil dan Makmur.","","None","",12991,"None","None","None","2019-03-09 01:00","None","None","None","None","None",1299,"","1104185049576988673","","positive",2590,"Prabowo Subianto","prabowo"
"None","None","Saudara-saudara ku yang ada di Sumedang saya minta maaf, saya sudah siap terbang, namun kondisi cuaca tidak mendukung dan penerbang pun memberi saran untuk tidak ambil resiko. Saya minta maaf, tetapi saya akan tetap menjumpai saudara-saudara dengan menempuh jalur darat.","None","None","None","None","None","None","None","Saudara-saudara ku yang ada di Sumedang saya minta maaf, saya sudah siap terbang, namun kondisi cuaca tidak mendukung dan penerbang pun memberi saran untuk tidak ambil resiko. Saya minta maaf, tetapi saya akan tetap menjumpai saudara-saudara dengan menempuh jalur darat.","","None","",20020,"None","None","None","2019-03-06 04:40","None","None","None","None","None",1912,"","1103153426186170373","","neutral",4861,"Prabowo Subianto","prabowo"
"None","None","Bagi saya satu musuh terlalu banyak, seribu kawan terlalu sedikit. Salam hormat saya untuk keluarga.","None","None","None","None","None","None","None","Bagi saya satu musuh terlalu banyak, seribu kawan terlalu sedikit. Salam hormat saya untuk keluarga.","","None","",12637,"None","None","None","2019-02-27 02:53","None","None","None","None","None",902,"","1100589716921933827","","negative",3593,"Prabowo Subianto","prabowo"
"None","None","Agenda hari ini menyapa warga Temanggung, Jawa Tengah dan Yogyakarta. Semoga berjalan lancar dan memberikan kebaikan kepada kita semua.","None","None","None","None","None","None","None","Agenda hari ini menyapa warga Temanggung, Jawa Tengah dan Yogyakarta. Semoga berjalan lancar dan memberikan kebaikan kepada kita semua.","","None","",16706,"None","None","None","2019-02-27 02:45","None","None","None","None","None",1971,"","1100587709310001153","","positive",3410,"Prabowo Subianto","prabowo"
"None","None","Aamiin. Tanggung jawab kita semua untuk melanjutkan cita-cita kemerdekaan Republik Indonesia sebuah negara yang memberikan keadilan dan kemakmuran bagi setiap warga negaranya.","None","None","None","None","None","None","None","Aamiin. Tanggung jawab kita semua untuk melanjutkan cita-cita kemerdekaan Republik Indonesia sebuah negara yang memberikan keadilan dan kemakmuran bagi setiap warga negaranya.","","None","988966437506043904",341,"None","None","None","2019-02-27 02:38","None","None","None","None","None",21,"Titin32656700","1100585811739721728","","positive",56,"Prabowo Subianto","prabowo"
"None","None","Bisa aja nyambunginnya. Apa pun itu kerja keras dan disiplin mereka menjadi kebanggaan kita semua. #IndonesiaMenang","None","None","None","None","None","None","None","Bisa aja nyambunginnya. Apa pun itu kerja keras dan disiplin mereka menjadi kebanggaan kita semua. #IndonesiaMenang","","None","828471062832697346",277,"None","None","None","2019-02-27 02:35","None","None","None","None","None",13,"as_triyono79","1100585250273484800","IndonesiaMenang","positive",38,"Prabowo Subianto","prabowo"
"None","None","Selamat kepada Tim Nasional U-22 yang telah menang piala AFF 2019. Terima kasih atas perjuangan kalian untuk bangsa dan negara.","None","None","None","None","None","None","None","Selamat kepada Tim Nasional U-22 yang telah menang piala AFF 2019. Terima kasih atas perjuangan kalian untuk bangsa dan negara.","","None","",10165,"None","None","None","2019-02-27 02:22","None","None","None","None","None",488,"","1100581811619389440","","positive",2464,"Prabowo Subianto","prabowo"
"None","None","Saya selalu menyampaikan disetiap kesempatan dalam presentasi saya, bahwa korupsi kepala daerah adalah salah satu musuh kita bersama yang harus diberantas. Peran pemuda berakhlak dan berakal sehat sangat penting.","None","None","None","None","None","None","None","Saya selalu menyampaikan disetiap kesempatan dalam presentasi saya, bahwa korupsi kepala daerah adalah salah satu musuh kita bersama yang harus diberantas. Peran pemuda berakhlak dan berakal sehat sangat penting.","","None","40580714 244827780",212,"None","None","None","2019-02-13 09:45","None","None","None","None","None",39,"prabowo zaitampan","1095619930026700803","","positive",52,"Prabowo Subianto","prabowo"
"None","None","Selamat sore bung @zaitampan kasus korupsi kepala daerah memang menjadi permasalahan besar bangsa kita. Tapi jangan menyerah. Terus bergerak bersama rakyat. Ketika orang baik diam maka yang berkuasa adalah orang-orang jahat.","None","None","None","None","None","None","None","Selamat sore bung @zaitampan kasus korupsi kepala daerah memang menjadi permasalahan besar bangsa kita. Tapi jangan menyerah. Terus bergerak bersama rakyat. Ketika orang baik diam maka yang berkuasa adalah orang-orang jahat.","zaitampan","None","244827780",147,"None","None","None","2019-02-13 09:42","None","None","None","None","None",18,"zaitampan","1095619197260902400","","neutral",34,"Prabowo Subianto","prabowo"
"None","None","Kita harus mewujudkan demokrasi yang bertanggung jawab. Upaya apa pun harus kita lakukan untuk memperkuat demokrasi kita, termasuk merevisi UU ITE.","None","None","None","None","None","None","None","Kita harus mewujudkan demokrasi yang bertanggung jawab. Upaya apa pun harus kita lakukan untuk memperkuat demokrasi kita, termasuk merevisi UU ITE.","","None","452992293 366987179",3587,"None","None","None","2019-02-13 09:35","None","None","None","None","None",219,"RamliRizal jokowi","1095617530536722432","","positive",1223,"Prabowo Subianto","prabowo"
"None","None","Yang kita perjuangankan bukan untuk kepentingan pribadi atau golongan mana pun. Kita bergerak dan berjuang bersama untuk terwujudnya keadilan sosial bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng","None","None","None","None","None","None","None","Yang kita perjuangankan bukan untuk kepentingan pribadi atau golongan mana pun. Kita bergerak dan berjuang bersama untuk terwujudnya keadilan sosial bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng","","None","",7752,"None","None","None","2019-02-13 08:51","None","None","None","None","None",720,"","1095606491954917376","PrabowoMenyapaJateng","neutral",2148,"Prabowo Subianto","prabowo"
"None","None","Salam untuk istrinya, semoga sehat selalu dan semuanya berjalan lancar.","None","None","None","None","None","None","None","Salam untuk istrinya, semoga sehat selalu dan semuanya berjalan lancar.","","None","1054713941518049280",77,"None","None","None","2019-02-13 08:49","None","None","None","None","None",3,"SamberGledek11","1095605852185088000","","positive",8,"Prabowo Subianto","prabowo"
"None","None","Pesan dari Ibu Suci, pensiunan guru di Purbalingga. Terima kasih atas pesannya, insya Allah kita akan berikan yang terbaik bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng","None","None","None","None","None","None","None","Pesan dari Ibu Suci, pensiunan guru di Purbalingga. Terima kasih atas pesannya, insya Allah kita akan berikan yang terbaik bagi seluruh rakyat Indonesia. #PrabowoMenyapaJateng","","None","",10746,"None","None","None","2019-02-13 08:27","None","None","None","None","None",546,"","1095600369747390465","PrabowoMenyapaJateng","positive",2947,"Prabowo Subianto","prabowo"
"None","None","Insya Allah. Mari kita saling mengingatkan.","None","None","None","None","None","None","None","Insya Allah. Mari kita saling mengingatkan.","","None","",4162,"None","None","None","2019-02-13 08:12","None","None","None","None","None",266,"","1095596532651290626","","neutral",781,"Prabowo Subianto","prabowo"
"None","None","Terima kasih kepada warga Purbalingga dan Banjarnegara atas sambutan yang luar biasa. Melalui pemilu 2019 bersama-sama bergerak kita wujudkan kebangkitan kembali bangsa Indonesia. #PrabowoMenyapaJateng","None","None","None","None","None","None","None","Terima kasih kepada warga Purbalingga dan Banjarnegara atas sambutan yang luar biasa. Melalui pemilu 2019 bersama-sama bergerak kita wujudkan kebangkitan kembali bangsa Indonesia. #PrabowoMenyapaJateng","","None","",11195,"None","None","None","2019-02-13 07:50","None","None","None","None","None",704,"","1095591102327939073","PrabowoMenyapaJateng","positive",3313,"Prabowo Subianto","prabowo"
"None","None","Terima kasih atas dukunganmu. Salam hormat untuk keluarga. Kita bangun bangsa ini bersama-sama.","None","None","None","None","None","None","None","Terima kasih atas dukunganmu. Salam hormat untuk keluarga. Kita bangun bangsa ini bersama-sama.","","None","1084748615208189952",550,"None","None","None","2019-02-13 03:03","None","None","None","None","None",41,"EccoKunarko","1095518685542793216","","positive",36,"Prabowo Subianto","prabowo"
"None","None","Mohon sampaikan informasi yang lengkap. Misal, kabupaten atau kota, kecamatan.","None","None","None","None","None","None","None","Mohon sampaikan informasi yang lengkap. Misal, kabupaten atau kota, kecamatan.","","None","",262,"None","None","None","2019-02-13 03:00","None","None","None","None","None",26,"","1095518032820985856","","neutral",17,"Prabowo Subianto","prabowo"
"None","None","Beberapa bulan lalu saya menyapa Pekalongan, belanja dan belajar mbatik juga.","None","None","None","None","None","None","None","Beberapa bulan lalu saya menyapa Pekalongan, belanja dan belajar mbatik juga.","","None","1076130493672742912 132041617",220,"None","None","None","2019-02-13 02:57","None","None","None","None","None",11,"BamNoorEsa sandiuno","1095517286394294272","","neutral",10,"Prabowo Subianto","prabowo"
"None","None","Assalammu’alaikum Wr. Wb. Adakah sahabat sekalian yang berasal dari Purbalingga, Jawa Tengah? Insya Allah, hari ini saya akan menyapa warga Purbalingga. #PrabowoMenyapaJateng","None","None","None","None","None","None","None","Assalammu’alaikum Wr. Wb. Adakah sahabat sekalian yang berasal dari Purbalingga, Jawa Tengah? Insya Allah, hari ini saya akan menyapa warga Purbalingga. #PrabowoMenyapaJateng","","None","",18842,"None","None","None","2019-02-13 02:22","None","None","None","None","None",2422,"","1095508379202547712","PrabowoMenyapaJateng","neutral",4155,"Prabowo Subianto","prabowo"
"None","None","Salam hormat saya buat bapakmu. Semoga kali ini masih percaya kepada saya.","None","None","None","None","None","None","None","Salam hormat saya buat bapakmu. Semoga kali ini masih percaya kepada saya.","","None","2727355295",31,"None","None","None","2019-02-06 06:51","None","None","None","None","None",7,"ini_akoe","1093039508373684226","","positive",3,"Prabowo Subianto","prabowo"
"None","None","Setiap orang punya penilaian, tapi rakyat yang merasakan apakah sekarang keadilan sosial telah terwujud?","None","None","None","None","None","None","None","Setiap orang punya penilaian, tapi rakyat yang merasakan apakah sekarang keadilan sosial telah terwujud?","","None","1067785690182692865",88,"None","None","None","2019-02-06 06:44","None","None","None","None","None",17,"Pangalengge1","1093037714964762624","","neutral",27,"Prabowo Subianto","prabowo"
"None","None","Aamiin.","None","None","None","None","None","None","None","Aamiin.","","None","974841321033687042",28,"None","None","None","2019-02-06 06:39","None","None","None","None","None",2,"Imannursapa2","1093036438969507840","","neutral",2,"Prabowo Subianto","prabowo"
"None","None","Kita memerlukan anak bangsa yang sudah mapan untuk berjuang di politik dengan harapan mereka mengabdi bukan cari uang. Selama hukum menjadi panglima tertinggi, adil untuk semua, tidak dilarang untuk menjadi kaya.","None","None","None","None","None","None","None","Kita memerlukan anak bangsa yang sudah mapan untuk berjuang di politik dengan harapan mereka mengabdi bukan cari uang. Selama hukum menjadi panglima tertinggi, adil untuk semua, tidak dilarang untuk menjadi kaya.","","None","1067098578215043072",58,"None","None","None","2019-02-06 06:38","None","None","None","None","None",9,"FahadMarzuki","1093036108537946112","","positive",25,"Prabowo Subianto","prabowo"
"None","None","Terima kasih atas kesetiaanmu, loyalitasmu, perjuanganmu. Terima kasih atas solidaritas dan kebersamaan, perjuangan dan pengorbananmu selama ini. Yakinlah kita akan membawa kemakmuran bagi rakyat dan kejayaan bagi bangsa Indonesia. #DirgahayuGerindra #KitaGerindra02","None","None","None","None","None","None","None","Terima kasih atas kesetiaanmu, loyalitasmu, perjuanganmu. Terima kasih atas solidaritas dan kebersamaan, perjuangan dan pengorbananmu selama ini. Yakinlah kita akan membawa kemakmuran bagi rakyat dan kejayaan bagi bangsa Indonesia. #DirgahayuGerindra #KitaGerindra02","","None","",6081,"None","None","None","2019-02-06 06:23","None","None","None","None","None",497,"","1093032367894126593","DirgahayuGerindra KitaGerindra02","positive",1277,"Prabowo Subianto","prabowo"
"None","None","Kita adalah pejuang yang yakin bahwa Negara ini mampu menyejahterakan rakyatnya. Kita adalah pejuang yang membela hak-hak dari rakyat yang menaruh kepercayaannya di pundak kita.","None","None","None","None","None","None","None","Kita adalah pejuang yang yakin bahwa Negara ini mampu menyejahterakan rakyatnya. Kita adalah pejuang yang membela hak-hak dari rakyat yang menaruh kepercayaannya di pundak kita.","","None","",4275,"None","None","None","2019-02-06 06:22","None","None","None","None","None",188,"","1093032180941344768","","positive",741,"Prabowo Subianto","prabowo"
"None","None","Kita sendiri-sendiri tidak ada artinya. Kita bersama-sama, lintas generasi, lintas profesi, beragam suku, bermacam agama bergerak seirama akan memberikan perubahan besar bagi rakyat dan bangsa. #DirgahayuGerindra #KitaGerindra02","None","None","None","None","None","None","None","Kita sendiri-sendiri tidak ada artinya. Kita bersama-sama, lintas generasi, lintas profesi, beragam suku, bermacam agama bergerak seirama akan memberikan perubahan besar bagi rakyat dan bangsa. #DirgahayuGerindra #KitaGerindra02","","None","",1653,"None","None","None","2019-02-06 06:20","None","None","None","None","None",60,"","1093031777755484160","DirgahayuGerindra KitaGerindra02","positive",355,"Prabowo Subianto","prabowo"
"None","None","Percayalah semakin dekat kita dengan tujuan, semakin berat hambatan yang akan kita lalui. #DirgahayuGerindra #KitaGerindra02","None","None","None","None","None","None","None","Percayalah semakin dekat kita dengan tujuan, semakin berat hambatan yang akan kita lalui. #DirgahayuGerindra #KitaGerindra02","","None","",3059,"None","None","None","2019-02-06 06:20","None","None","None","None","None",173,"","1093031620473368577","DirgahayuGerindra KitaGerindra02","negative",566,"Prabowo Subianto","prabowo"
"None","None","Namun dalam perjalanan mewujudkan amanat tersebut bukanlah jalan yang mudah. Kita diserang, dihujat dan fitnah, janganlah kita ambil hati. Jadilah seorang pendekar, yang tetap bergerak dan terus berjalan lurus berjuang demi Negara. #DirgahayuGerindra #KitaGerindra02","None","None","None","None","None","None","None","Namun dalam perjalanan mewujudkan amanat tersebut bukanlah jalan yang mudah. Kita diserang, dihujat dan fitnah, janganlah kita ambil hati. Jadilah seorang pendekar, yang tetap bergerak dan terus berjalan lurus berjuang demi Negara. #DirgahayuGerindra #KitaGerindra02","","None","",2252,"None","None","None","2019-02-06 06:19","None","None","None","None","None",332,"","1093031462960414720","DirgahayuGerindra KitaGerindra02","positive",403,"Prabowo Subianto","prabowo"
"None","None","Amanat yang diberikan harus kita jaga, dijalankan dengan amanah, semata-mata untuk berbakti dan melayani rakyat dan berbuat demi kemaslahatan orang banyak, bukan untuk mencari kekayaan pribadi atau keagungan diri. #DirgahayuGerindra #KitaGerindra02","None","None","None","None","None","None","None","Amanat yang diberikan harus kita jaga, dijalankan dengan amanah, semata-mata untuk berbakti dan melayani rakyat dan berbuat demi kemaslahatan orang banyak, bukan untuk mencari kekayaan pribadi atau keagungan diri. #DirgahayuGerindra #KitaGerindra02","","None","",1332,"None","None","None","2019-02-06 06:19","None","None","None","None","None",42,"","1093031311403474944","DirgahayuGerindra KitaGerindra02","positive",290,"Prabowo Subianto","prabowo"
